BODY_TYP,ST_CASE,BODY_TYPNAME,Model_ID,Make_ID,Model_Name,Case_Year,Make_Name,car_year
14,10398,,401.0,49.0,4-Runner,2010.0,Toyota,1994.0
14,10399,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
2,10400,,40.0,49.0,Camry,2010.0,Toyota,1994.0
2,10401,,16.0,20.0,Cavalier,2010.0,Chevrolet,1994.0
31,10402,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
4,10403,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
30,10404,,471.0,20.0,S-10/T-10 Pickup,2010.0,Chevrolet,1994.0
4,10406,,17.0,20.0,Celebrity,2010.0,Chevrolet,1994.0
30,10407,,471.0,12.0,Ranger,2010.0,Ford,1994.0
80,10408,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
4,10409,,16.0,12.0,Crown Victoria,2010.0,Ford,1994.0
14,10410,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
66,10411,,881.0,84.0,Medium/Heavy - CBE,2010.0,International Harvester/Navistar,1994.0
2,10412,,9.0,20.0,Camaro,2010.0,Chevrolet,1994.0
30,10413,,471.0,12.0,Ranger,2010.0,Ford,1994.0
30,10414,,472.0,7.0,Dakota,2010.0,Dodge,1994.0
4,10415,,20.0,21.0,Cutlass (FWD),2010.0,Oldsmobile,1994.0
80,10416,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
4,10417,,35.0,34.0,5-series,2010.0,BMW,1994.0
2,10418,,18.0,22.0,Grand AM,2010.0,Pontiac,1994.0
2,10419,,19.0,20.0,Beretta/Corsica,2010.0,Chevrolet,1994.0
4,10420,,5.0,13.0,Continental,2010.0,Lincoln,1994.0
2,10421,,36.0,42.0,"300/380/420/450/500/560/SEL & 500/560, 600 SEC & 300/350 SDL",2010.0,Mercedes-Benz,1994.0
2,10422,,16.0,20.0,Cavalier,2010.0,Chevrolet,1994.0
4,10423,,47.0,35.0,Altima,2010.0,Nissan/Datsun,1994.0
15,10424,,422.0,49.0,Sequoia,2010.0,Toyota,1994.0
80,10425,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
14,10426,,402.0,38.0,Rodeo,2010.0,Isuzu,1994.0
4,10427,,40.0,49.0,Camry,2010.0,Toyota,1994.0
80,10428,,705.0,76.0,450-749cc,2010.0,Yamaha,1994.0
31,10429,,481.0,12.0,F-Series,2010.0,Ford,1994.0
2,10430,,3.0,12.0,Mustang,2010.0,Ford,1994.0
4,10431,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
4,10432,,32.0,37.0,Accord,2010.0,Honda,2010.0
21,10432,,461.0,20.0,G-series van,2010.0,Chevrolet,1994.0
4,10433,,41.0,7.0,Intrepid,2010.0,Dodge,1994.0
14,10434,,402.0,20.0,Tracker,2010.0,Chevrolet,1994.0
30,10435,,471.0,12.0,Ranger,2010.0,Ford,1994.0
4,10436,,2.0,20.0,Impala,2010.0,Chevrolet,1994.0
30,10438,,471.0,12.0,Ranger,2010.0,Ford,1994.0
20,10439,,441.0,20.0,Astro,2010.0,Chevrolet,1994.0
4,10440,,12.0,13.0,LS,2010.0,Lincoln,1994.0
4,10441,,20.0,21.0,Cutlass (FWD),2010.0,Oldsmobile,1994.0
14,10442,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
4,10443,,36.0,55.0,Accent,2010.0,Hyundai,1994.0
30,10444,,471.0,20.0,S-10/T-10 Pickup,2010.0,Chevrolet,1994.0
31,10445,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
4,10447,,20.0,21.0,Cutlass (FWD),2010.0,Oldsmobile,1994.0
4,10448,,37.0,20.0,Malibu,2010.0,Chevrolet,1994.0
20,10449,,442.0,12.0,Windstar,2010.0,Ford,1994.0
14,10450,,403.0,2.0,Wrangler,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
90,10451,,731.0,98.0,0-50cc (ATV),2010.0,Other Make,2010.0
90,10452,,731.0,76.0,0-50cc (ATV),2010.0,Yamaha,1994.0
31,10453,,481.0,12.0,F-Series,2010.0,Ford,1994.0
20,10454,,441.0,20.0,Astro,2010.0,Chevrolet,1994.0
4,10455,,35.0,41.0,2,2010.0,Mazda,1994.0
31,10456,,481.0,12.0,F-Series,2010.0,Ford,1994.0
30,10457,,471.0,12.0,Ranger,2010.0,Ford,1994.0
15,10459,,421.0,20.0,Blazer,2010.0,Chevrolet,1994.0
14,10461,,401.0,12.0,Bronco,2010.0,Ford,1994.0
4,10462,,2.0,22.0,Bonneville,2010.0,Pontiac,1994.0
42,10463,,498.0,20.0,Other (light truck),2010.0,Chevrolet,1994.0
2,10464,,31.0,39.0,XJ,2010.0,Jaguar,1994.0
14,10466,,403.0,2.0,Wrangler,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
4,10467,,17.0,20.0,Celebrity,2010.0,Chevrolet,1994.0
80,10468,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
2,10469,,31.0,37.0,Civic,2010.0,Honda,2010.0
31,10470,,481.0,12.0,F-Series,2010.0,Ford,1994.0
14,10472,,401.0,12.0,Bronco,2010.0,Ford,1994.0
4,10473,,37.0,41.0,2,2010.0,Mazda,1994.0
80,10475,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
14,10476,,401.0,13.0,Aviator,2010.0,Lincoln,1994.0
4,10477,,3.0,19.0,Deville,2010.0,Cadillac,1994.0
14,10478,,401.0,20.0,Blazer,2010.0,Chevrolet,1994.0
80,10479,,705.0,53.0,450-749cc,2010.0,Suzuki,1994.0
15,10480,,421.0,20.0,Blazer,2010.0,Chevrolet,1994.0
4,10481,,37.0,20.0,Malibu,2010.0,Chevrolet,1994.0
80,10482,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
14,10483,,401.0,14.0,Mountaineer,2010.0,Mercury,1994.0
80,10484,,705.0,53.0,450-749cc,2010.0,Suzuki,1994.0
4,10485,,2.0,22.0,Bonneville,2010.0,Pontiac,1994.0
2,10486,,4.0,12.0,Thunderbird,2010.0,Ford,1994.0
30,10487,,471.0,20.0,S-10/T-10 Pickup,2010.0,Chevrolet,1994.0
4,10488,,17.0,12.0,Taurus,2010.0,Ford,1994.0
14,10489,,401.0,12.0,Bronco,2010.0,Ford,1994.0
31,10491,,481.0,12.0,F-Series,2010.0,Ford,1994.0
4,10492,,31.0,37.0,Civic,2010.0,Honda,2010.0
4,10493,,40.0,49.0,Camry,2010.0,Toyota,1994.0
4,10494,,13.0,20.0,Chevette,2010.0,Chevrolet,1994.0
80,10495,,706.0,73.0,750cc or greater,2010.0,Kawasaki,1994.0
2,10496,,18.0,22.0,Grand AM,2010.0,Pontiac,1994.0
4,10497,,2.0,20.0,Impala,2010.0,Chevrolet,1994.0
30,10498,,472.0,35.0,Frontier,2010.0,Nissan/Datsun,1994.0
31,10499,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
15,10500,,422.0,12.0,Expedition,2010.0,Ford,1994.0
31,10501,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
4,10502,,32.0,20.0,Nova/Geo Prizm/Prism,2010.0,Chevrolet,1994.0
4,10503,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
4,10504,,15.0,12.0,Tempo,2010.0,Ford,1994.0
2,10505,,16.0,20.0,Cavalier,2010.0,Chevrolet,1994.0
4,10506,,47.0,35.0,Altima,2010.0,Nissan/Datsun,1994.0
4,10507,,32.0,37.0,Accord,2010.0,Honda,2010.0
31,10508,,480.0,19.0,Escalade,2010.0,Cadillac,1994.0
2,10509,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
4,10511,,41.0,7.0,Intrepid,2010.0,Dodge,1994.0
4,10512,,15.0,14.0,Topaz,2010.0,Mercury,1994.0
31,10513,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
20,10514,,441.0,12.0,Aerostar,2010.0,Ford,1994.0
31,10515,,481.0,12.0,F-Series,2010.0,Ford,1994.0
31,10516,,481.0,7.0,"D, W-Series pickup",2010.0,Dodge,1994.0
4,10517,,7.0,18.0,Century,2010.0,Buick / Opel,2010.0
31,10518,,498.0,3.0,Other (light truck),2010.0,AM General,1994.0
31,10519,,481.0,12.0,F-Series,2010.0,Ford,1994.0
4,10520,,21.0,21.0,Alero,2010.0,Oldsmobile,1994.0
4,10522,,18.0,22.0,Grand AM,2010.0,Pontiac,1994.0
4,10523,,14.0,19.0,Seville,2010.0,Cadillac,1994.0
30,10524,,471.0,20.0,S-10/T-10 Pickup,2010.0,Chevrolet,1994.0
4,10524,,2.0,18.0,LeSabre,2010.0,Buick / Opel,2010.0
30,10525,,471.0,20.0,S-10/T-10 Pickup,2010.0,Chevrolet,1994.0
4,10526,,31.0,54.0,Integra,2010.0,Acura,1994.0
4,10527,,31.0,37.0,Civic,2010.0,Honda,2010.0
4,10528,,37.0,41.0,2,2010.0,Mazda,1994.0
66,10529,,881.0,84.0,Medium/Heavy - CBE,2010.0,International Harvester/Navistar,1994.0
80,10530,,709.0,98.0,Unknown cc,2010.0,Other Make,2010.0
80,10532,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
4,10533,,20.0,7.0,Neon,2010.0,Dodge,1994.0
4,10535,,10.0,6.0,New Yorker (thru 78)/ Newport/5th Avenue/Imperial (1979-83) (excludes all FWD),2010.0,Chrysler,2010.0
80,10536,,705.0,73.0,450-749cc,2010.0,Kawasaki,1994.0
30,10537,,471.0,49.0,Pickup,2010.0,Toyota,1994.0
2,10539,,19.0,20.0,Beretta/Corsica,2010.0,Chevrolet,1994.0
4,10540,,20.0,20.0,Lumina,2010.0,Chevrolet,1994.0
4,10541,,3.0,19.0,Deville,2010.0,Cadillac,1994.0
2,10542,,3.0,12.0,Mustang,2010.0,Ford,1994.0
21,10543,,461.0,12.0,E-Series,2010.0,Ford,1994.0
4,10544,,2.0,21.0,Delta 88/LSS,2010.0,Oldsmobile,1994.0
31,10545,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
30,10546,,471.0,49.0,Pickup,2010.0,Toyota,1994.0
80,10548,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
30,10549,,471.0,20.0,S-10/T-10 Pickup,2010.0,Chevrolet,1994.0
31,10550,,481.0,12.0,F-Series,2010.0,Ford,1994.0
4,10552,,7.0,18.0,Century,2010.0,Buick / Opel,2010.0
80,10553,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
14,10554,,401.0,49.0,4-Runner,2010.0,Toyota,1994.0
4,10555,,17.0,12.0,Taurus,2010.0,Ford,1994.0
14,10556,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
4,10557,,16.0,20.0,Cavalier,2010.0,Chevrolet,1994.0
2,10558,,33.0,49.0,Celica,2010.0,Toyota,1994.0
2,10559,,20.0,22.0,Grand Prix,2010.0,Pontiac,1994.0
4,10560,,20.0,20.0,Lumina,2010.0,Chevrolet,1994.0
30,10561,,471.0,20.0,S-10/T-10 Pickup,2010.0,Chevrolet,1994.0
4,10562,,13.0,12.0,Escort/EXP/ZX2,2010.0,Ford,1994.0
30,10563,,471.0,12.0,Ranger,2010.0,Ford,1994.0
31,10564,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
80,10565,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
30,10566,,471.0,20.0,S-10/T-10 Pickup,2010.0,Chevrolet,1994.0
4,10567,,15.0,12.0,Tempo,2010.0,Ford,1994.0
31,10568,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
30,10569,,472.0,49.0,Tacoma,2010.0,Toyota,1994.0
90,10570,,734.0,76.0,350cc or greater (ATV),2010.0,Yamaha,1994.0
20,10571,,441.0,6.0,Town and Country,2010.0,Chrysler,2010.0
14,10573,,401.0,12.0,Bronco,2010.0,Ford,1994.0
14,10574,,402.0,2.0,CJ-5/CJ-6/CJ-7/CJ-8,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
31,10575,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
14,10576,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
21,10577,,461.0,12.0,E-Series,2010.0,Ford,1994.0
14,10578,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
3,10580,,18.0,12.0,Probe,2010.0,Ford,1994.0
28,10581,,470.0,12.0,Van Derivative,2010.0,Ford,1994.0
2,10582,,38.0,54.0,RSX,2010.0,Acura,1994.0
4,10583,,17.0,12.0,Taurus,2010.0,Ford,1994.0
4,10584,,36.0,55.0,Accent,2010.0,Hyundai,1994.0
4,10585,,18.0,22.0,Grand AM,2010.0,Pontiac,1994.0
30,10586,,471.0,20.0,S-10/T-10 Pickup,2010.0,Chevrolet,1994.0
14,10588,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
80,10589,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
4,10590,,33.0,55.0,Sonata,2010.0,Hyundai,1994.0
2,10591,,43.0,35.0,Sentra,2010.0,Nissan/Datsun,1994.0
4,10593,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
4,10594,,18.0,22.0,Grand AM,2010.0,Pontiac,1994.0
2,10595,,34.0,7.0,Colt  (includes 2WD Vista),2010.0,Dodge,1994.0
4,10596,,2.0,20.0,Impala,2010.0,Chevrolet,1994.0
15,10596,,421.0,20.0,Blazer,2010.0,Chevrolet,1994.0
4,10597,,34.0,51.0,240 series*/DL/GL/GLT,2010.0,Volvo,1994.0
2,10599,,16.0,20.0,Cavalier,2010.0,Chevrolet,1994.0
4,10600,,41.0,7.0,Intrepid,2010.0,Dodge,1994.0
14,10601,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
2,10602,,3.0,12.0,Mustang,2010.0,Ford,1994.0
4,10603,,43.0,35.0,Sentra,2010.0,Nissan/Datsun,1994.0
16,10604,,431.0,23.0,Yukon,2010.0,GMC,1994.0
66,10605,,881.0,82.0,Medium/Heavy - CBE,2010.0,Freightliner,1994.0
4,10606,,18.0,22.0,Grand AM,2010.0,Pontiac,1994.0
97,10607,,998.0,98.0,Other (vehicle),2010.0,Other Make,2010.0
4,10608,,13.0,12.0,Escort/EXP/ZX2,2010.0,Ford,1994.0
2,10609,,36.0,20.0,Monte Carlo,2010.0,Chevrolet,1994.0
2,10610,,20.0,21.0,Cutlass (FWD),2010.0,Oldsmobile,1994.0
30,10611,,473.0,20.0,Colorado,2010.0,Chevrolet,1994.0
16,10613,,431.0,20.0,Suburban,2010.0,Chevrolet,1994.0
14,10614,,401.0,20.0,Blazer,2010.0,Chevrolet,1994.0
4,10615,,32.0,54.0,Legend,2010.0,Acura,1994.0
2,10616,,3.0,12.0,Mustang,2010.0,Ford,1994.0
4,10617,,34.0,54.0,Vigor,2010.0,Acura,1994.0
14,10618,,402.0,2.0,CJ-5/CJ-6/CJ-7/CJ-8,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
4,10619,,18.0,22.0,Grand AM,2010.0,Pontiac,1994.0
9,10620,,398.0,12.0,Other (automobile),2010.0,Ford,1994.0
2,10621,,3.0,12.0,Mustang,2010.0,Ford,1994.0
2,10622,,32.0,37.0,Accord,2010.0,Honda,2010.0
30,10623,,471.0,12.0,Ranger,2010.0,Ford,1994.0
6,10624,,6.0,24.0,LW,2010.0,Saturn,1994.0
4,10625,,31.0,37.0,Civic,2010.0,Honda,2010.0
80,10626,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
30,10627,,471.0,20.0,S-10/T-10 Pickup,2010.0,Chevrolet,1994.0
2,10628,,9.0,20.0,Camaro,2010.0,Chevrolet,1994.0
31,10629,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
31,10630,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
4,10631,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
28,10632,,470.0,12.0,Van Derivative,2010.0,Ford,1994.0
2,10633,,2.0,13.0,Mark,2010.0,Lincoln,1994.0
30,10634,,471.0,49.0,Pickup,2010.0,Toyota,1994.0
4,10635,,31.0,37.0,Civic,2010.0,Honda,2010.0
4,10637,,17.0,12.0,Taurus,2010.0,Ford,1994.0
16,10638,,431.0,23.0,Yukon,2010.0,GMC,1994.0
2,10639,,18.0,22.0,Grand AM,2010.0,Pontiac,1994.0
80,10640,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
31,10641,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
4,10642,,33.0,63.0,Spectra,2010.0,KIA,2001.0
4,10643,,17.0,12.0,Taurus,2010.0,Ford,1994.0
4,10644,,2.0,18.0,LeSabre,2010.0,Buick / Opel,2010.0
4,10645,,17.0,12.0,Taurus,2010.0,Ford,1994.0
97,10646,,998.0,98.0,Other (vehicle),2010.0,Other Make,2010.0
90,10647,,739.0,76.0,Unknown cc (ATV),2010.0,Yamaha,1994.0
2,10648,,20.0,22.0,Grand Prix,2010.0,Pontiac,1994.0
31,10649,,481.0,12.0,F-Series,2010.0,Ford,1994.0
20,10650,,441.0,22.0,Montana,2010.0,Pontiac,1994.0
14,10651,,401.0,12.0,Bronco,2010.0,Ford,1994.0
30,10652,,471.0,12.0,Ranger,2010.0,Ford,1994.0
4,10654,,43.0,49.0,Avalon,2010.0,Toyota,1994.0
31,10654,,481.0,12.0,F-Series,2010.0,Ford,1994.0
2,10655,,9.0,20.0,Camaro,2010.0,Chevrolet,1994.0
2,10656,,35.0,20.0,Geo Storm,2010.0,Chevrolet,1994.0
30,10657,,472.0,49.0,Tacoma,2010.0,Toyota,1994.0
14,10658,,401.0,12.0,Bronco,2010.0,Ford,1994.0
2,10659,,37.0,52.0,Eclipse,2010.0,Mitsubishi,1994.0
30,10660,,471.0,12.0,Ranger,2010.0,Ford,1994.0
14,10661,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
2,10662,,43.0,35.0,Sentra,2010.0,Nissan/Datsun,1994.0
2,10663,,13.0,12.0,Escort/EXP/ZX2,2010.0,Ford,1994.0
4,10664,,5.0,13.0,Continental,2010.0,Lincoln,1994.0
63,10666,,898.0,84.0,Other (medium/heavy truck),2010.0,International Harvester/Navistar,1994.0
80,10667,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
31,10668,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
80,10669,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
14,10670,,498.0,3.0,Other (light truck),2010.0,AM General,1994.0
4,10671,,40.0,30.0,Jetta,2010.0,Volkswagen,1994.0
31,10672,,481.0,12.0,F-Series,2010.0,Ford,1994.0
4,10672,,3.0,19.0,Deville,2010.0,Cadillac,1994.0
31,10673,,481.0,23.0,Sierra,2010.0,GMC,1994.0
4,10674,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
30,10676,,471.0,20.0,S-10/T-10 Pickup,2010.0,Chevrolet,1994.0
15,10677,,421.0,20.0,Blazer,2010.0,Chevrolet,1994.0
4,10678,,3.0,19.0,Deville,2010.0,Cadillac,1994.0
6,10679,,32.0,22.0,Vibe,2010.0,Pontiac,1994.0
90,10680,,739.0,76.0,Unknown cc (ATV),2010.0,Yamaha,1994.0
15,10681,,421.0,20.0,Blazer,2010.0,Chevrolet,1994.0
14,10682,,401.0,12.0,Bronco,2010.0,Ford,1994.0
31,10682,,481.0,12.0,F-Series,2010.0,Ford,1994.0
30,10683,,471.0,20.0,S-10/T-10 Pickup,2010.0,Chevrolet,1994.0
80,10684,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
30,10685,,471.0,49.0,Pickup,2010.0,Toyota,1994.0
2,10686,,20.0,20.0,Lumina,2010.0,Chevrolet,1994.0
4,10687,,40.0,49.0,Camry,2010.0,Toyota,1994.0
31,10688,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
2,10689,,32.0,35.0,200SX/240SX,2010.0,Nissan/Datsun,1994.0
21,10690,,461.0,23.0,Savana,2010.0,GMC,1994.0
80,10691,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
14,10692,,401.0,37.0,Passport,2010.0,Honda,2010.0
92,10693,,998.0,12.0,Other (vehicle),2010.0,Ford,1994.0
31,10693,,481.0,12.0,F-Series,2010.0,Ford,1994.0
30,10694,,471.0,20.0,S-10/T-10 Pickup,2010.0,Chevrolet,1994.0
14,10695,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
30,10696,,472.0,49.0,Tacoma,2010.0,Toyota,1994.0
30,10697,,471.0,20.0,S-10/T-10 Pickup,2010.0,Chevrolet,1994.0
31,10698,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
4,10699,,2.0,18.0,LeSabre,2010.0,Buick / Opel,2010.0
31,10700,,481.0,23.0,Sierra,2010.0,GMC,1994.0
31,10703,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
31,10704,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
4,10705,,32.0,37.0,Accord,2010.0,Honda,2010.0
4,10706,,47.0,35.0,Altima,2010.0,Nissan/Datsun,1994.0
2,10707,,20.0,9.0,"Neon (2002 and on, see Dodge)",2010.0,Plymouth,1994.0
80,10709,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
4,10710,,43.0,7.0,Stratus,2010.0,Dodge,1994.0
4,10712,,13.0,20.0,Chevette,2010.0,Chevrolet,1994.0
4,10713,,3.0,18.0,Park Avenue,2010.0,Buick / Opel,2010.0
3,10714,,3.0,12.0,Mustang,2010.0,Ford,1994.0
4,10715,,34.0,63.0,Optima,2010.0,KIA,2001.0
4,10716,,7.0,18.0,Century,2010.0,Buick / Opel,2010.0
31,10717,,481.0,12.0,F-Series,2010.0,Ford,1994.0
4,10718,,16.0,12.0,Crown Victoria,2010.0,Ford,1994.0
4,10720,,3.0,19.0,Deville,2010.0,Cadillac,1994.0
3,10721,,31.0,54.0,Integra,2010.0,Acura,1994.0
4,10721,,40.0,49.0,Camry,2010.0,Toyota,1994.0
2,10722,,16.0,22.0,Sunfire,2010.0,Pontiac,1994.0
80,10723,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
4,10724,,39.0,35.0,Maxima,2010.0,Nissan/Datsun,1994.0
14,10725,,401.0,12.0,Bronco,2010.0,Ford,1994.0
2,10726,,38.0,49.0,Tercel,2010.0,Toyota,1994.0
80,10727,,706.0,76.0,750cc or greater,2010.0,Yamaha,1994.0
4,10727,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
30,10728,,471.0,49.0,Pickup,2010.0,Toyota,1994.0
4,10730,,40.0,49.0,Camry,2010.0,Toyota,1994.0
80,10731,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
4,10733,,16.0,12.0,Crown Victoria,2010.0,Ford,1994.0
15,10734,,421.0,23.0,Yukon,2010.0,GMC,1994.0
4,10735,,17.0,22.0,6000,2010.0,Pontiac,1994.0
30,10736,,471.0,49.0,Pickup,2010.0,Toyota,1994.0
2,10737,,2.0,24.0,SC,2010.0,Saturn,1994.0
4,10738,,40.0,49.0,Camry,2010.0,Toyota,1994.0
20,10739,,442.0,7.0,Caravan/Grand Caravan,2010.0,Dodge,1994.0
2,10740,,37.0,52.0,Eclipse,2010.0,Mitsubishi,1994.0
4,10741,,46.0,52.0,Lancer,2010.0,Mitsubishi,1994.0
31,10742,,481.0,12.0,F-Series,2010.0,Ford,1994.0
4,10743,,20.0,22.0,Grand Prix,2010.0,Pontiac,1994.0
66,10744,,881.0,82.0,Medium/Heavy - CBE,2010.0,Freightliner,1994.0
80,10745,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
2,10746,,3.0,12.0,Mustang,2010.0,Ford,1994.0
4,10747,,47.0,35.0,Altima,2010.0,Nissan/Datsun,1994.0
2,10748,,43.0,6.0,Sebring,2010.0,Chrysler,2010.0
14,10749,,401.0,12.0,Bronco,2010.0,Ford,1994.0
31,10750,,481.0,12.0,F-Series,2010.0,Ford,1994.0
4,10751,,2.0,20.0,Impala,2010.0,Chevrolet,1994.0
80,10752,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
2,10753,,3.0,12.0,Mustang,2010.0,Ford,1994.0
4,10754,,33.0,63.0,Spectra,2010.0,KIA,2001.0
80,10755,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
4,10756,,32.0,20.0,Nova/Geo Prizm/Prism,2010.0,Chevrolet,1994.0
42,10757,,461.0,7.0,Ram,2010.0,Dodge,1994.0
4,10758,,14.0,19.0,Seville,2010.0,Cadillac,1994.0
4,10759,,17.0,12.0,Taurus,2010.0,Ford,1994.0
30,10760,,471.0,12.0,Ranger,2010.0,Ford,1994.0
2,10761,,4.0,12.0,Thunderbird,2010.0,Ford,1994.0
66,10763,,881.0,84.0,Medium/Heavy - CBE,2010.0,International Harvester/Navistar,1994.0
4,10764,,31.0,37.0,Civic,2010.0,Honda,2010.0
39,10765,,499.0,35.0,Unknown (light truck),2010.0,Nissan/Datsun,1994.0
66,10765,,881.0,51.0,Medium/Heavy – CBE,2010.0,Volvo,1994.0
30,10766,,471.0,12.0,Ranger,2010.0,Ford,1994.0
2,10767,,3.0,12.0,Mustang,2010.0,Ford,1994.0
4,10768,,34.0,52.0,Galant,2010.0,Mitsubishi,1994.0
2,10770,,20.0,22.0,Grand Prix,2010.0,Pontiac,1994.0
6,10771,,52.0,6.0,PT Cruiser,2010.0,Chrysler,2010.0
80,10772,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
4,10773,,1.0,13.0,Continental,2010.0,Lincoln,1994.0
30,10774,,471.0,20.0,S-10/T-10 Pickup,2010.0,Chevrolet,1994.0
2,10775,,20.0,7.0,Neon,2010.0,Dodge,1994.0
4,10776,,47.0,35.0,Altima,2010.0,Nissan/Datsun,1994.0
4,10777,,32.0,37.0,Accord,2010.0,Honda,2010.0
14,10778,,402.0,53.0,Vitara,2010.0,Suzuki,1994.0
15,10779,,422.0,23.0,Yukon,2010.0,GMC,1994.0
14,10780,,401.0,12.0,Bronco,2010.0,Ford,1994.0
4,10781,,2.0,18.0,LeSabre,2010.0,Buick / Opel,2010.0
4,10782,,18.0,19.0,CTS,2010.0,Cadillac,1994.0
31,10783,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
4,10784,,18.0,22.0,Grand AM,2010.0,Pontiac,1994.0
2,10785,,44.0,41.0,6,2010.0,Mazda,1994.0
4,10786,,18.0,22.0,Grand AM,2010.0,Pontiac,1994.0
31,10787,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
2,10788,,39.0,7.0,Stealth,2010.0,Dodge,1994.0
4,10789,,31.0,63.0,Sephia,2010.0,KIA,2001.0
32,10790,,481.0,23.0,Sierra,2010.0,GMC,1994.0
4,10791,,32.0,64.0,Nubira,2010.0,Daewoo,2001.0
80,10792,,706.0,76.0,750cc or greater,2010.0,Yamaha,1994.0
31,10793,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
30,10795,,471.0,12.0,Ranger,2010.0,Ford,1994.0
31,10796,,481.0,12.0,F-Series,2010.0,Ford,1994.0
31,10797,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
4,10798,,14.0,6.0,New Yorker/E-Class/Imperial/ Fifth Avenue,2010.0,Chrysler,2010.0
4,10799,,2.0,18.0,LeSabre,2010.0,Buick / Opel,2010.0
